# Source NodeID,Target NodeID,EdgeID,Direction,Layer,name
5453b63455474a33623180c2,5453b63455474a33623180bf,54b7bef855474a2bb274953d,TwoWay,train,RER E
5453b63455474a3362319041,5453b63455474a3362317769,54b7bef855474a2bb274953e,TwoWay,train,RER D
5453b63555474a336231a028,5453b63455474a3362317dfe,54b7bef855474a2bb274953f,TwoWay,train,RER D
5453b63555474a336231a25f,5453b63555474a336231a277,54b7bef855474a2bb2749540,TwoWay,train,RER D
5453b63555474a3362319ced,5453b63455474a33623179c6,54b7bef855474a2bb2749541,TwoWay,train,RER D
5453b63455474a3362317f60,5453b63455474a33623188f0,54b7bef855474a2bb2749542,TwoWay,train,RER E
5453b63455474a3362318cad,5453b63455474a3362319236,54b7bef855474a2bb2749543,TwoWay,train,RER E
5453b63555474a336231a5ca,5453b63455474a3362318ff8,54b7bef855474a2bb2749751,TwoWay,train,RER B
5453b63455474a33623181e9,5453b63455474a336231816a,54b7bef855474a2bb2749786,TwoWay,train,RER B
5453b63455474a336231900a,5453b63555474a336231a103,54b7bef855474a2bb274978a,TwoWay,train,RER B
5453b63455474a336231920a,5453b63555474a336231a413,54b7bef855474a2bb274978c,TwoWay,train,RER B
5453b63455474a336231942c,5453b63455474a3362319799,54b7bef855474a2bb274978d,TwoWay,train,RER B
5453b63455474a3362318ff6,5453b63455474a3362318ff8,54b7bef855474a2bb27499ad,TwoWay,train,RER B
5453b63555474a3362319d5e,5453b63555474a3362319f7e,54b7bef855474a2bb27499ae,TwoWay,train,RER B
5453b63455474a33623185be,5453b63455474a3362317ee7,54b7bef855474a2bb27499af,TwoWay,train,RER B
5453b63455474a33623185be,5453b63555474a3362319f7e,54b7bef855474a2bb27499b0,TwoWay,train,RER B
5453b63455474a336231821b,5453b63455474a33623175db,54b7bef855474a2bb27499b1,TwoWay,train,RER C
5453b63555474a336231ac65,5453b63555474a3362319dc3,54b7bef855474a2bb27499b2,TwoWay,train,RER C
5453b63455474a3362318169,5453b63455474a336231816a,54b7bef855474a2bb27499b3,TwoWay,train,RER B
5453b63455474a336231821b,5453b63455474a33623178e7,54b7bef855474a2bb27499b4,TwoWay,train,RER C
5453b63555474a336231ac65,5453b63455474a33623182d3,54b7bef855474a2bb27499b5,TwoWay,train,RER C
5453b63455474a3362318d76,5453b63455474a33623174f8,54b7bef855474a2bb27499b6,TwoWay,train,RER C
5453b63455474a3362318d7e,5453b63455474a3362319a0d,54b7bef855474a2bb27499b9,TwoWay,train,RER A
5453b63455474a3362318d7e,5453b63555474a336231aa7c,54b7bef855474a2bb27499ba,TwoWay,train,RER A
5453b63455474a33623198d5,5453b63455474a33623179f5,54b7bef855474a2bb27499be,TwoWay,train,RER A
5453b63455474a33623198d5,5453b63455474a33623184a4,54b7bef855474a2bb27499bf,TwoWay,train,RER A
5453b63455474a33623197aa,5453b63455474a3362317a1b,54b7bef855474a2bb27499c0,TwoWay,train,RER A
5453b63455474a336231853e,5453b63555474a3362319d2f,54b7bef855474a2bb27499c1,TwoWay,train,RER A
5453b63455474a336231853e,5453b63555474a336231a418,54b7bef855474a2bb27499c2,TwoWay,train,RER A
5453b63455474a3362317896,5453b63455474a3362319548,54b7bef855474a2bb2749a85,TwoWay,train,RER A
5453b63455474a3362319543,5453b63555474a336231ab81,54b7bef855474a2bb2749f89,TwoWay,train,RER D
5453b63455474a3362318c91,5453b63455474a3362319419,54b7bef855474a2bb2749f8a,TwoWay,train,RER D
5453b63455474a33623179a4,5453b63455474a3362319732,54b7bef855474a2bb2749f8b,TwoWay,train,RER D
5453b63455474a3362319543,5453b63555474a3362319e35,54b7bef855474a2bb2749f8c,TwoWay,train,RER D
5453b63455474a3362319632,5453b63455474a3362318203,54b7bef855474a2bb2749f8d,TwoWay,train,RER D
5453b63455474a3362319632,5453b63455474a3362319007,54b7bef855474a2bb2749f8e,TwoWay,train,RER D
5453b63455474a3362317433,5453b63455474a3362317dfe,54b7bef855474a2bb2749f8f,TwoWay,train,RER D
5453b63455474a3362317433,5453b63555474a336231ad4f,54b7bef855474a2bb2749f90,TwoWay,train,RER D
5453b63455474a3362318563,5453b63455474a3362319a14,54b7bef855474a2bb2749f91,TwoWay,train,RER D
5453b63455474a33623182be,5453b63455474a33623179c6,54b7bef855474a2bb2749f92,TwoWay,train,RER D
5453b63555474a336231a429,5453b63455474a33623184a4,54b7bef855474a2bb274a0b5,TwoWay,train,RER A
5453b63455474a33623177da,5453b63455474a33623198d5,54b7bef855474a2bb274a0b6,TwoWay,train,RER A
5453b63455474a33623177da,5453b63455474a3362319697,54b7bef855474a2bb274a0b7,TwoWay,train,RER A
5453b63455474a336231748d,5453b63455474a3362319317,54b7bef855474a2bb274a0b8,TwoWay,train,RER A
5453b63455474a336231748d,5453b63455474a33623190fe,54b7bef855474a2bb274a0b9,TwoWay,train,RER A
5453b63455474a33623186b2,5453b63555474a336231ad7f,54b7bef855474a2bb274a0ba,TwoWay,train,RER A
5453b63455474a33623186b2,5453b63455474a3362318f70,54b7bef855474a2bb274a0bb,TwoWay,train,RER A
5453b63455474a33623186b2,5453b63555474a336231a429,54b7bef855474a2bb274a0bc,TwoWay,train,RER A
5453b63455474a3362317828,5453b63455474a3362318c1f,54b7bef855474a2bb274a3c5,TwoWay,train,RER C
5453b63455474a3362317573,5453b63555474a336231ad69,54b7bef855474a2bb274a3c6,TwoWay,train,RER C
5453b63455474a3362319329,5453b63555474a336231a885,54b7bef855474a2bb274a3c7,TwoWay,train,RER C
5453b63455474a3362319328,5453b63455474a33623199e8,54b7bef855474a2bb274a3c8,TwoWay,train,RER C
5453b63455474a3362317573,5453b63455474a33623179d9,54b7bef855474a2bb274a3c9,TwoWay,train,RER C
5453b63455474a336231952a,5453b63455474a3362318c1f,54b7bef855474a2bb274a3ca,TwoWay,train,RER C
5453b63455474a33623178d1,5453b63455474a336231904d,54b7bef855474a2bb274a3cb,TwoWay,train,RER C
5453b63555474a336231a714,5453b63455474a33623178eb,54b7bef855474a2bb274a3cc,TwoWay,train,RER C
5453b63455474a3362319328,5453b63555474a3362319f5c,54b7bef855474a2bb274a3cd,TwoWay,train,RER C
5453b63455474a33623178d1,5453b63455474a33623192fb,54b7bef855474a2bb274a3ce,TwoWay,train,RER C
